" Datos Básicos  - Paro Registrado"
"Datos de: INDICADOR=PARO REGISTRADO EN MUJERES DE MENOS DE 25 AÑOS EN DICIEMBRE, PARO REGISTRADO EN MUJERES DE 25 AÑOS O MÁS EN DICIEMBRE, PARO REGISTRADO EN VARONES DE MENOS DE 25 AÑOS EN DICIEMBRE, PARO REGISTRADO EN VARONES DE 25 AÑOS O MÁS EN DICIEMBRE"
"FAMILIA INDICADOR",,"LABORAL",,,,
"INDICADOR",,"PARO REGISTRADO EN MUJERES DE MENOS DE 25 AÑOS EN DICIEMBRE","PARO REGISTRADO EN MUJERES DE 25 AÑOS O MÁS EN DICIEMBRE","PARO REGISTRADO EN VARONES DE MENOS DE 25 AÑOS EN DICIEMBRE","PARO REGISTRADO EN VARONES DE 25 AÑOS O MÁS EN DICIEMBRE",
,,VALOR,VALOR,VALOR,VALOR,
FECHA,MUNICIPIO,Sum,Sum,Sum,Sum,
,"47077 LANGAYO",           1,           5,           1,           4,
,"47078 LOMOVIEJO",           2,           5,           .,           4,
,"47079 LLANO DE OLMEDO",           3,           .,           .,           1,
,"47080 MANZANILLO",           .,           1,           .,           1,
,"47081 MARZALES",           1,           2,           .,           .,
,"47082 MATAPOZUELOS",           2,           8,           4,           5,
,"47083 MATILLA DE LOS CAÑOS",           .,           3,           .,           2,
,"47084 MAYORGA",           5,          32,           3,          19,
,"47085 MEDINA DEL CAMPO",         156,         589,          90,         335,
,"47086 MEDINA DE RIOSECO",          35,          98,          12,          73,
,"47087 MEGECES",           2,          10,           .,           1,
,"47088 MELGAR DE ABAJO",           .,           .,           .,           2,
,"47089 MELGAR DE ARRIBA",           1,           3,           1,           2,
,"47090 MOJADOS",          21,          49,           5,          28,
,"47091 MONASTERIO DE VEGA",           .,           2,           .,           1,
,"47092 MONTEALEGRE DE CAMPOS",           .,           .,           .,           1,
,"47093 MONTEMAYOR DE PILILLA",           4,          16,           3,          11,
,"47094 MORAL DE LA REINA",           .,           1,           .,           3,
,"47096 MORALES DE CAMPOS",           .,           2,           .,           .,
,"47097 MOTA DEL MARQUES",           3,           3,           .,           6,
,"47098 MUCIENTES",           1,          11,           1,           5,
,"47099 MUDARRA (LA)",           .,           2,           .,           2,
,"47100 MURIEL",           1,           .,           .,           2,
,"47101 NAVA DEL REY",          10,          33,           6,          26,
,"47102 NUEVA VILLA DE LAS TORRES",           1,           6,           .,           4,
,"47103 OLIVARES DE DUERO",           .,           4,           1,           3,
,"47104 OLMEDO",          26,          78,          14,          38,
,"47105 OLMOS DE ESGUEVA",           1,           3,           1,           5,
,"47109 PALAZUELO DE VEDIJA",           .,           1,           .,           5,
,"47110 PARRILLA (LA)",           3,          12,           2,          11,
,"47111 PEDRAJA DE PORTILLO (LA)",           2,          12,           2,           7,
,"47112 PEDRAJAS DE SAN ESTEBAN",          11,          36,           8,          16,
,"47113 PEDROSA DEL REY",           .,           1,           2,           .,
,"47114 PEÑAFIEL",          29,          80,          12,          70,
,"47115 PEÑAFLOR DE HORNIJA",           1,           4,           1,           2,
,"47116 PESQUERA DE DUERO",           1,           6,           .,           8,
,"47117 PIÑA DE ESGUEVA",           1,           6,           1,           3,
,"47118 PIÑEL DE ABAJO",           .,           3,           .,           .,
,"47119 PIÑEL DE ARRIBA",           .,           .,           .,           1,
,"47121 POLLOS",           3,           9,           2,           9,
,"47122 PORTILLO",           6,          34,           8,          27,
,"47123 POZAL DE GALLINAS",           4,           8,           1,           4,
,"47124 POZALDEZ",           3,          13,           1,           4,
,"47125 POZUELO DE LA ORDEN",           .,           1,           .,           2,
,"47126 PURAS",           .,           1,           .,           .,
,"47127 QUINTANILLA DE ARRIBA",           1,           .,           .,           1,
,"47128 QUINTANILLA DEL MOLAR",           .,           1,           .,           1,
,"47129 QUINTANILLA DE ONESIMO",           5,          14,           1,           3,
,"47130 QUINTANILLA DE TRIGUEROS",           .,           .,           .,           1,
,"47131 RABANO",           .,           2,           .,           .,
,"47133 RENEDO DE ESGUEVA",           7,          14,           2,          10,
,"47134 ROALES DE CAMPOS",           .,           1,           .,           2,
,"47137 ROTURAS",           .,           1,           .,           .,
,"47138 RUBI DE BRACAMONTE",           3,          11,           1,           4,
,"47139 RUEDA",          10,          21,           8,          21,
,"47140 SAELICES DE MAYORGA",           .,           2,           .,           1,
,"47141 SALVADOR DE ZAPARDIEL",           2,           2,           .,           2,
,"47142 SAN CEBRIAN DE MAZOTE",           .,           5,           .,           2,
,"47143 SAN LLORENTE",           1,           2,           .,           1,
,"47144 SAN MARTIN DE VALVENI",           .,           1,           1,           .,
,"47145 SAN MIGUEL DEL ARROYO",           2,          10,           .,          11,
,"47146 SAN MIGUEL DEL PINO",           .,           4,           .,           4,
,"47147 SAN PABLO DE LA MORALEJA",           2,           2,           1,           3,
,"47148 SAN PEDRO DE LATARCE",           1,          10,           2,           3,
,"47149 SAN PELAYO",           .,           .,           .,           1,
,"47150 SAN ROMAN DE HORNIJA",           3,           3,           .,           2,
,"47152 SANTA EUFEMIA DEL ARROYO",           .,           1,           .,           .,
,"47153 SANTERVAS DE CAMPOS",           .,           2,           1,           1,
,"47154 SANTIBAÑEZ DE VALCORBA",           1,           1,           .,           1,
,"47155 SANTOVENIA DE PISUERGA",          13,          60,           4,          29,
,"47156 SAN VICENTE DEL PALACIO",           3,           3,           .,           4,
,"47157 SARDON DE DUERO",           2,          12,           .,           6,
,"47158 SECA (LA)",           4,          12,           3,          13,
,"47159 SERRADA",           7,          20,           7,          21,
,"47160 SIETE IGLESIAS DE TRABANCOS",           1,           7,           2,           7,
,"47161 SIMANCAS",          22,          78,           5,          28,
,"47163 TIEDRA",           1,           4,           .,           3,
,"47164 TORDEHUMOS",           2,           4,           .,           7,
,"47165 TORDESILLAS",          64,         196,          27,         120,
,"47166 TORRECILLA DE LA ABADESA",           .,           4,           2,           4,
,"47167 TORRECILLA DE LA ORDEN",           2,           2,           .,           3,
,"47168 TORRECILLA DE LA TORRE",           .,           .,           .,           1,
,"47169 TORRE DE ESGUEVA",           1,           .,           .,           1,
,"47171 TORRELOBATON",           2,          10,           3,           4,
,"47173 TRASPINEDO",           2,          13,           4,          16,
,"47174 TRIGUEROS DEL VALLE",           .,           5,           1,           2,
,"47175 TUDELA DE DUERO",          34,         155,          17,          77,
,"47176 UNION DE CAMPOS (LA)",           .,           3,           .,           .,
,"47177 URONES DE CASTROPONCE",           .,           2,           .,           .,
,"47178 URUEÑA",           .,           1,           .,           1,
,"47179 VALBUENA DE DUERO",           .,           7,           .,           3,
,"47180 VALDEARCOS DE LA VEGA",           .,           1,           .,           1,
,"47181 VALDENEBRO DE LOS VALLES",           .,           2,           1,           2,
,"47182 VALDESTILLAS",          16,          29,           6,          21,
,"47183 VALDUNQUILLO",           1,           .,           1,           1,
,"47184 VALORIA LA BUENA",           1,          13,           .,          11,
,"47186 VALLADOLID",        1938,        8979,         909,        4802,
,"47188 VEGA DE VALDETRONCO",           3,           2,           1,           1,
,"47189 VELASCALVARO",           .,           4,           .,           5,
,"47191 VELLIZA",           .,           .,           .,           2,
,"47192 VENTOSA DE LA CUESTA",           .,           3,           .,           .,
,"47193 VIANA DE CEGA",           7,          28,           4,          14,
,"47194 VILORIA",           .,           8,           .,           2,
,"47195 VILLABAÑEZ",           3,           5,           2,           4,
,"47196 VILLABARUZ DE CAMPOS",           .,           1,           .,           .,
,"47197 VILLABRAGIMA",           7,           7,           .,           8,
,"47198 VILLACARRALON",           .,           3,           .,           .,
,"47199 VILLACID DE CAMPOS",           .,           2,           .,           .,
,"47200 VILLACO",           1,           .,           .,           .,
,"47203 VILLAFRADES DE CAMPOS",           .,           .,           .,           1,
,"47204 VILLAFRANCA DE DUERO",           1,           2,           .,           2,
,"47205 VILLAFRECHOS",           2,           5,           .,          11,
,"47206 VILLAFUERTE",           .,           2,           .,           .,
,"47207 VILLAGARCIA DE CAMPOS",           .,           5,           1,           4,
,"47208 VILLAGOMEZ LA NUEVA",           .,           2,           .,           1,
,"47210 VILLALAR DE LOS COMUNEROS",           1,           5,           1,           5,
,"47212 VILLALBA DE LOS ALCORES",           4,           4,           2,           1,
,"47213 VILLALBARBA",           .,           1,           .,           .,
,"47214 VILLALON DE CAMPOS",          14,          55,           3,          25,
,"47215 VILLAMURIEL DE CAMPOS",           .,           .,           .,           1,
,"47216 VILLAN DE TORDESILLAS",           .,           3,           1,           1,
,"47217 VILLANUBLA",           6,          22,           6,           8,
,"47218 VILLANUEVA DE DUERO",           4,          14,           5,          15,
,"47220 VILLANUEVA DE LOS CABALLEROS",           .,           3,           .,           3,
,"47221 VILLANUEVA DE LOS INFANTES",           1,           2,           .,           .,
,"47222 VILLANUEVA DE SAN MANCIO",           1,           1,           .,           .,
,"47223 VILLARDEFRADES",           1,           3,           1,           3,
,"47224 VILLARMENTERO DE ESGUEVA",           2,           2,           .,           1,
,"47225 VILLASEXMIR",           1,           1,           .,           .,
,"47226 VILLAVAQUERIN",           1,           4,           .,           1,
