FECHA,COD_MUNICIPIO,MUNICIPIO,POBLACION_MUJERES,POBLACION_HOMBRES,EMIGRACIONES CON DESTINO A LA MISMA PROVINCIA,INMIGRACIONES PROCEDENTES DE LA MISMA PROVINCIA,EMIGRACIONES CON DESTINO A OTRA PROVINCIA DE CASTILLA Y LEÓN,INMIGRACIONES PROCEDENTES DE OTRA PROVINCIA DE CASTILLA Y LEÓN,EMIGRACIONES CON DESTINO A OTRAS COMUNIDADES AUTÓNOMAS,INMIGRACIONES PROCEDENTES DE OTRAS COMUNIDADES AUTÓNOMAS,EMIGRACIONES CON DESTINO A OTROS PAÍSES
2011,42058,42058 CASTILLEJO DE ROBLEDO,61,75,0.0,0.0,2.0,6.0,2.0,0.0,1.0
2011,42059,42059 CENTENERA DE ANDALUZ,17,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,42060,42060 CERBON,15,25,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2011,42061,42061 CIDONES,152,194,11.0,4.0,1.0,8.0,2.0,2.0,2.0
2011,42062,42062 CIGUDOSA,14,27,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2011,42063,42063 CIHUELA,30,40,0.0,0.0,1.0,3.0,2.0,1.0,0.0
2011,42064,42064 CIRIA,47,53,3.0,3.0,0.0,0.0,2.0,1.0,0.0
2011,42065,42065 CIRUJALES DEL RIO,12,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,42068,42068 COSCURITA,43,60,1.0,3.0,0.0,0.0,3.0,2.0,0.0
2011,42069,42069 COVALEDA,895,964,22.0,10.0,1.0,3.0,14.0,15.0,1.0
2011,42070,42070 CUBILLA,20,27,3.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,42071,42071 CUBO DE LA SOLANA,97,109,11.0,1.0,0.0,0.0,10.0,0.0,0.0
2011,42073,42073 CUEVA DE AGREDA,36,51,1.0,1.0,0.0,0.0,1.0,2.0,0.0
2011,42075,42075 DEVANOS,44,53,0.0,0.0,1.0,0.0,3.0,2.0,0.0
2011,42076,42076 DEZA,131,137,7.0,1.0,1.0,0.0,2.0,3.0,0.0
2011,42078,42078 DURUELO DE LA SIERRA,636,669,9.0,3.0,6.0,6.0,12.0,8.0,2.0
2011,42079,42079 ESCOBOSA DE ALMAZAN,12,20,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,42080,42080 ESPEJA DE SAN MARCELINO,79,121,8.0,3.0,0.0,1.0,12.0,2.0,0.0
2011,42081,42081 ESPEJON,95,104,0.0,2.0,1.0,1.0,4.0,3.0,0.0
2011,42082,42082 ESTEPA DE SAN JUAN,5,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,42083,42083 FRECHILLA DE ALMAZAN,13,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,42084,42084 FRESNO DE CARACENA,11,16,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,42085,42085 FUENTEARMEGIL,101,130,9.0,2.0,0.0,0.0,1.0,0.0,0.0
2011,42086,42086 FUENTECAMBRON,18,26,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,42087,42087 FUENTECANTOS,30,31,0.0,5.0,0.0,1.0,2.0,1.0,4.0
2011,42088,42088 FUENTELMONGE,32,48,2.0,3.0,0.0,0.0,2.0,0.0,2.0
2011,42089,42089 FUENTELSAZ DE SORIA,30,36,2.0,1.0,0.0,0.0,3.0,0.0,0.0
2011,42090,42090 FUENTEPINILLA,41,62,3.0,3.0,1.0,0.0,0.0,2.0,0.0
2011,42092,42092 FUENTES DE MAGAÑA,53,53,5.0,0.0,0.0,0.0,13.0,9.0,0.0
2011,42093,42093 FUENTESTRUN,19,34,0.0,5.0,0.0,0.0,4.0,6.0,0.0
2011,42094,42094 GARRAY,268,329,17.0,38.0,1.0,3.0,7.0,5.0,1.0
2011,42095,42095 GOLMAYO,1016,1117,70.0,122.0,2.0,15.0,20.0,24.0,4.0
2011,42096,42096 GOMARA,175,210,12.0,3.0,5.0,4.0,5.0,8.0,0.0
2011,42097,42097 GORMAZ,11,10,0.0,5.0,0.0,1.0,1.0,0.0,0.0
2011,42098,42098 HERRERA DE SORIA,4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,42100,42100 HINOJOSA DEL CAMPO,10,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,42103,42103 LANGA DE DUERO,375,446,5.0,9.0,9.0,9.0,11.0,15.0,8.0
2011,42105,42105 LICERAS,30,28,1.0,2.0,0.0,0.0,4.0,10.0,0.0
2011,42106,42106 LOSILLA (LA),6,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011,42107,42107 MAGAÑA,41,56,2.0,4.0,0.0,0.0,2.0,0.0,0.0
2011,42108,42108 MAJAN,5,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,42110,42110 MATALEBRERAS,42,46,1.0,1.0,0.0,0.0,3.0,1.0,0.0
2011,42111,42111 MATAMALA DE ALMAZAN,160,192,14.0,4.0,6.0,0.0,9.0,9.0,0.0
2011,42113,42113 MEDINACELI,414,404,7.0,7.0,3.0,1.0,32.0,27.0,0.0
2011,42115,42115 MIÑO DE MEDINACELI,40,52,1.0,0.0,0.0,0.0,6.0,5.0,0.0
2011,42116,42116 MIÑO DE SAN ESTEBAN,24,42,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,42117,42117 MOLINOS DE DUERO,84,92,7.0,8.0,0.0,0.0,4.0,9.0,1.0
2011,42118,42118 MOMBLONA,8,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,42119,42119 MONTEAGUDO DE LAS VICARIAS,123,120,1.0,2.0,1.0,3.0,11.0,10.0,1.0
2011,42120,42120 MONTEJO DE TIERMES,72,121,6.0,2.0,2.0,0.0,9.0,15.0,0.0
2011,42121,42121 MONTENEGRO DE CAMEROS,32,55,0.0,0.0,0.0,0.0,4.0,2.0,0.0
2011,42123,42123 MORON DE ALMAZAN,113,109,3.0,2.0,1.0,0.0,2.0,2.0,0.0
2011,42124,42124 MURIEL DE LA FUENTE,32,43,6.0,5.0,0.0,0.0,2.0,3.0,0.0
2011,42125,42125 MURIEL VIEJO,35,45,1.0,3.0,0.0,0.0,1.0,0.0,0.0
2011,42127,42127 NAFRIA DE UCERO,21,29,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,42128,42128 NARROS,21,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011,42129,42129 NAVALENO,431,465,18.0,10.0,3.0,3.0,10.0,5.0,5.0
2011,42130,42130 NEPAS,27,43,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2011,42131,42131 NOLAY,32,31,2.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,42132,42132 NOVIERCAS,87,96,4.0,3.0,0.0,0.0,3.0,2.0,0.0
2011,42134,42134 OLVEGA,1855,1979,32.0,41.0,7.0,10.0,83.0,85.0,7.0
2011,42135,42135 ONCALA,38,62,3.0,1.0,0.0,0.0,0.0,1.0,0.0
2011,42139,42139 PINILLA DEL CAMPO,9,11,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2011,42140,42140 PORTILLO DE SORIA,6,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,42141,42141 POVEDA DE SORIA (LA),57,61,1.0,7.0,0.0,0.0,7.0,2.0,0.0
2011,42142,42142 POZALMURO,40,44,8.0,2.0,1.0,0.0,4.0,3.0,1.0
2011,42144,42144 QUINTANA REDONDA,253,293,15.0,10.0,0.0,3.0,4.0,7.0,1.0
2011,42145,42145 QUINTANAS DE GORMAZ,69,86,5.0,1.0,1.0,0.0,3.0,2.0,0.0
2011,42148,42148 QUIÑONERIA,7,8,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,42149,42149 RABANOS (LOS),212,307,14.0,19.0,0.0,1.0,9.0,5.0,1.0
2011,42151,42151 REBOLLAR,22,22,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2011,42152,42152 RECUERDA,44,60,4.0,0.0,0.0,0.0,0.0,5.0,0.0
2011,42153,42153 RELLO,9,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,42154,42154 RENIEBLAS,41,65,4.0,3.0,0.0,0.0,3.0,0.0,0.0
2011,42155,42155 RETORTILLO DE SORIA,99,119,3.0,1.0,1.0,1.0,17.0,7.0,0.0
2011,42156,42156 REZNOS,12,22,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,42157,42157 RIBA DE ESCALOTE (LA),6,12,1.0,2.0,0.0,0.0,1.0,0.0,0.0
2011,42158,42158 RIOSECO DE SORIA,62,79,4.0,1.0,0.0,1.0,7.0,3.0,0.0
2011,42159,42159 ROLLAMIENTA,16,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,42160,42160 ROYO (EL),158,173,8.0,4.0,1.0,0.0,11.0,8.0,0.0
2011,42161,42161 SALDUERO,87,95,6.0,1.0,0.0,0.0,3.0,6.0,0.0
2011,42162,42162 SAN ESTEBAN DE GORMAZ,1542,1699,31.0,41.0,33.0,11.0,37.0,44.0,0.0
2011,42163,42163 SAN FELICES,26,42,3.0,3.0,0.0,0.0,4.0,1.0,0.0
2011,42164,42164 SAN LEONARDO DE YAGÜE,1113,1172,23.0,22.0,21.0,16.0,20.0,22.0,6.0
2011,42165,42165 SAN PEDRO MANRIQUE,292,367,18.0,9.0,3.0,7.0,18.0,16.0,6.0
2011,42166,42166 SANTA CRUZ DE YANGUAS,27,46,0.0,1.0,0.0,0.0,3.0,3.0,0.0
2011,42167,42167 SANTA MARIA DE HUERTA,172,198,11.0,4.0,0.0,0.0,11.0,6.0,0.0
2011,42168,42168 SANTA MARIA DE LAS HOYAS,63,77,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,42171,42171 SERON DE NAGIMA,77,99,6.0,1.0,6.0,0.0,6.0,5.0,0.0
2011,42172,42172 SOLIEDRA,17,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,42173,42173 SORIA,20875,19112,355.0,579.0,127.0,138.0,700.0,626.0,222.0
2011,42174,42174 SOTILLO DEL RINCON,109,111,11.0,5.0,1.0,0.0,13.0,3.0,0.0
2011,42175,42175 SUELLACABRAS,11,19,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,42176,42176 TAJAHUERCE,15,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,42177,42177 TAJUECO,39,49,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2011,42178,42178 TALVEILA,63,82,0.0,5.0,0.0,1.0,7.0,1.0,0.0
2011,42181,42181 TARDELCUENDE,247,254,13.0,1.0,1.0,0.0,5.0,11.0,0.0
2011,42182,42182 TARODA,27,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,42183,42183 TEJADO,67,85,7.0,0.0,0.0,0.0,5.0,0.0,0.0
2011,42184,42184 TORLENGUA,41,45,2.0,0.0,2.0,3.0,3.0,1.0,1.0
2011,42185,42185 TORREBLACOS,14,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,42187,42187 TORRUBIA DE SORIA,23,46,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,42188,42188 TREVAGO,35,31,9.0,2.0,0.0,0.0,2.0,2.0,0.0
2011,42189,42189 UCERO,37,42,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,42190,42190 VADILLO,58,79,3.0,4.0,1.0,0.0,3.0,0.0,0.0
2011,42191,42191 VALDEAVELLANO DE TERA,102,118,11.0,3.0,0.0,1.0,5.0,2.0,0.0
2011,42192,42192 VALDEGEÑA,16,28,0.0,1.0,0.0,0.0,3.0,0.0,0.0
2011,42193,42193 VALDELAGUA DEL CERRO,7,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,42194,42194 VALDEMALUQUE,110,104,4.0,2.0,0.0,0.0,4.0,5.0,1.0
2011,42195,42195 VALDENEBRO,47,70,1.0,3.0,0.0,0.0,2.0,9.0,0.0
2011,42196,42196 VALDEPRADO,8,10,1.0,1.0,0.0,0.0,4.0,0.0,0.0
2011,42197,42197 VALDERRODILLA,43,52,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,42198,42198 VALTAJEROS,11,15,0.0,1.0,0.0,0.0,3.0,1.0,0.0
2011,42200,42200 VELAMAZAN,38,66,2.0,1.0,1.0,0.0,4.0,3.0,0.0
2011,42201,42201 VELILLA DE LA SIERRA,11,18,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2011,42202,42202 VELILLA DE LOS AJOS,13,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,42204,42204 VIANA DE DUERO,21,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,42205,42205 VILLACIERVOS,41,62,5.0,3.0,0.0,0.0,1.0,0.0,0.0
2011,42206,42206 VILLANUEVA DE GORMAZ,3,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011,42207,42207 VILLAR DEL ALA,32,26,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,42208,42208 VILLAR DEL CAMPO,8,16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,42209,42209 VILLAR DEL RIO,66,106,3.0,5.0,1.0,0.0,13.0,7.0,0.0
2011,42211,42211 VILLARES DE SORIA (LOS),44,56,2.0,3.0,0.0,0.0,1.0,0.0,0.0
2011,42212,42212 VILLASAYAS,35,57,8.0,0.0,0.0,0.0,7.0,1.0,1.0
2011,42213,42213 VILLASECA DE ARCIEL,17,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,42215,42215 VINUESA,457,546,19.0,7.0,5.0,1.0,20.0,12.0,1.0
2011,42216,42216 VIZMANOS,12,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,42217,42217 VOZMEDIANO,16,27,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,42218,42218 YANGUAS,54,73,0.0,0.0,0.0,2.0,15.0,10.0,1.0
2011,42219,42219 YELO,24,27,0.0,0.0,0.0,1.0,3.0,0.0,0.0
2012,42001,42001 ABEJAR,162,205,10.0,4.0,0.0,1.0,8.0,0.0,0.0
2012,42003,42003 ADRADAS,32,38,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012,42004,42004 AGREDA,1569,1608,18.0,20.0,0.0,3.0,53.0,35.0,7.0
2012,42006,42006 ALCONABA,77,113,1.0,6.0,2.0,0.0,5.0,3.0,0.0
2012,42007,42007 ALCUBILLA DE AVELLANEDA,77,84,3.0,0.0,0.0,0.0,2.0,4.0,0.0
2012,42008,42008 ALCUBILLA DE LAS PEÑAS,29,43,2.0,4.0,0.0,0.0,2.0,0.0,0.0
2012,42009,42009 ALDEALAFUENTE,42,56,2.0,2.0,0.0,0.0,1.0,0.0,0.0
2012,42010,42010 ALDEALICES,10,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,42011,42011 ALDEALPOZO,13,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,42012,42012 ALDEALSEÑOR,19,24,0.0,2.0,0.0,0.0,3.0,1.0,0.0
2012,42013,42013 ALDEHUELA DE PERIAÑEZ,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,42014,42014 ALDEHUELAS (LAS),43,41,7.0,0.0,0.0,0.0,3.0,2.0,0.0
2012,42015,42015 ALENTISQUE,14,20,2.0,0.0,0.0,0.0,1.0,2.0,0.0
2012,42016,42016 ALIUD,12,14,1.0,3.0,0.0,0.0,1.0,0.0,0.0
2012,42017,42017 ALMAJANO,105,117,11.0,4.0,0.0,0.0,2.0,1.0,6.0
2012,42018,42018 ALMALUEZ,78,103,5.0,0.0,0.0,0.0,1.0,2.0,0.0
2012,42019,42019 ALMARZA,274,371,10.0,5.0,3.0,1.0,14.0,7.0,1.0
2012,42020,42020 ALMAZAN,2869,2992,55.0,73.0,13.0,8.0,105.0,82.0,40.0
2012,42021,42021 ALMAZUL,42,55,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2012,42022,42022 ALMENAR DE SORIA,111,154,1.0,4.0,0.0,0.0,4.0,2.0,0.0
2012,42023,42023 ALPANSEQUE,37,45,0.0,0.0,1.0,0.0,2.0,0.0,0.0
2012,42024,42024 ARANCON,33,62,3.0,0.0,0.0,0.0,2.0,1.0,0.0
2012,42025,42025 ARCOS DE JALON,850,989,10.0,8.0,3.0,1.0,83.0,72.0,22.0
2012,42026,42026 ARENILLAS,13,17,0.0,0.0,0.0,0.0,2.0,7.0,0.0
2012,42027,42027 AREVALO DE LA SIERRA,31,58,2.0,1.0,1.0,0.0,5.0,0.0,0.0
2012,42028,42028 AUSEJO DE LA SIERRA,30,39,1.0,4.0,0.0,0.0,1.0,2.0,0.0
2012,42029,42029 BARAONA,82,101,7.0,0.0,1.0,0.0,3.0,4.0,0.0
2012,42030,42030 BARCA,52,68,2.0,1.0,0.0,1.0,2.0,2.0,0.0
2012,42031,42031 BARCONES,14,17,1.0,0.0,0.0,0.0,2.0,1.0,0.0
2012,42032,42032 BAYUBAS DE ABAJO,94,98,5.0,1.0,0.0,0.0,6.0,1.0,1.0
2012,42033,42033 BAYUBAS DE ARRIBA,24,30,2.0,0.0,0.0,0.0,1.0,3.0,0.0
2012,42034,42034 BERATON,16,23,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2012,42035,42035 BERLANGA DE DUERO,491,490,11.0,18.0,3.0,8.0,23.0,21.0,1.0
2012,42036,42036 BLACOS,22,31,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2012,42037,42037 BLIECOS,17,25,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2012,42038,42038 BORJABAD,17,23,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,42039,42039 BOROBIA,134,152,0.0,3.0,0.0,0.0,4.0,3.0,0.0
2012,42041,42041 BUBEROS,17,19,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2012,42042,42042 BUITRAGO,29,31,3.0,0.0,0.0,0.0,2.0,2.0,0.0
2012,42043,42043 BURGO DE OSMA-CIUDAD DE OSMA,2613,2615,53.0,64.0,20.0,29.0,103.0,51.0,25.0
2012,42044,42044 CABREJAS DEL CAMPO,28,36,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2012,42045,42045 CABREJAS DEL PINAR,179,235,11.0,4.0,0.0,3.0,6.0,7.0,0.0
2012,42046,42046 CALATAÑAZOR,28,38,2.0,1.0,0.0,0.0,6.0,0.0,0.0
2012,42048,42048 CALTOJAR,32,45,2.0,1.0,0.0,0.0,1.0,0.0,0.0
2012,42049,42049 CANDILICHERA,58,78,3.0,3.0,0.0,0.0,4.0,0.0,0.0
2012,42050,42050 CAÑAMAQUE,10,23,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2012,42051,42051 CARABANTES,12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,42052,42052 CARACENA,6,12,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2012,42053,42053 CARRASCOSA DE ABAJO,11,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012,42054,42054 CARRASCOSA DE LA SIERRA,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,42055,42055 CASAREJOS,99,104,4.0,4.0,0.0,0.0,0.0,1.0,0.0
2012,42056,42056 CASTILFRIO DE LA SIERRA,9,20,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,42057,42057 CASTILRUIZ,98,114,4.0,0.0,0.0,0.0,3.0,3.0,0.0
2012,42058,42058 CASTILLEJO DE ROBLEDO,61,75,4.0,0.0,0.0,3.0,2.0,0.0,1.0
2012,42059,42059 CENTENERA DE ANDALUZ,16,9,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2012,42060,42060 CERBON,14,26,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2012,42061,42061 CIDONES,150,197,6.0,8.0,3.0,2.0,1.0,3.0,0.0
2012,42062,42062 CIGUDOSA,12,22,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,42063,42063 CIHUELA,31,36,1.0,0.0,0.0,1.0,3.0,1.0,0.0
2012,42064,42064 CIRIA,46,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,42065,42065 CIRUJALES DEL RIO,12,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,42068,42068 COSCURITA,42,61,3.0,0.0,0.0,0.0,2.0,1.0,0.0
2012,42069,42069 COVALEDA,893,957,8.0,5.0,8.0,4.0,23.0,9.0,0.0
2012,42070,42070 CUBILLA,19,26,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012,42071,42071 CUBO DE LA SOLANA,83,99,10.0,2.0,0.0,0.0,1.0,1.0,0.0
2012,42073,42073 CUEVA DE AGREDA,34,53,2.0,1.0,0.0,0.0,2.0,1.0,0.0
2012,42075,42075 DEVANOS,43,53,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2012,42076,42076 DEZA,129,133,2.0,0.0,0.0,2.0,9.0,2.0,1.0
2012,42078,42078 DURUELO DE LA SIERRA,631,666,23.0,3.0,6.0,0.0,7.0,7.0,6.0
2012,42079,42079 ESCOBOSA DE ALMAZAN,10,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,42080,42080 ESPEJA DE SAN MARCELINO,70,110,1.0,1.0,0.0,0.0,2.0,4.0,0.0
2012,42081,42081 ESPEJON,95,103,0.0,1.0,0.0,4.0,1.0,2.0,2.0
2012,42082,42082 ESTEPA DE SAN JUAN,3,5,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2012,42083,42083 FRECHILLA DE ALMAZAN,13,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,42084,42084 FRESNO DE CARACENA,12,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012,42085,42085 FUENTEARMEGIL,95,124,2.0,0.0,0.0,0.0,0.0,2.0,0.0
2012,42086,42086 FUENTECAMBRON,17,27,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2012,42087,42087 FUENTECANTOS,32,29,4.0,0.0,0.0,0.0,2.0,3.0,0.0
2012,42088,42088 FUENTELMONGE,32,48,0.0,3.0,0.0,0.0,1.0,2.0,0.0
2012,42089,42089 FUENTELSAZ DE SORIA,28,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2012,42090,42090 FUENTEPINILLA,40,63,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2012,42092,42092 FUENTES DE MAGAÑA,45,49,4.0,5.0,0.0,0.0,12.0,8.0,1.0
2012,42093,42093 FUENTESTRUN,26,31,3.0,0.0,0.0,0.0,1.0,1.0,0.0
2012,42094,42094 GARRAY,282,347,22.0,29.0,2.0,1.0,14.0,11.0,2.0
2012,42095,42095 GOLMAYO,1060,1159,67.0,122.0,8.0,9.0,33.0,31.0,1.0
2012,42096,42096 GOMARA,165,212,12.0,7.0,0.0,1.0,11.0,5.0,0.0
2012,42097,42097 GORMAZ,12,14,6.0,2.0,0.0,0.0,1.0,1.0,0.0
2012,42098,42098 HERRERA DE SORIA,4,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012,42100,42100 HINOJOSA DEL CAMPO,11,21,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012,42103,42103 LANGA DE DUERO,375,446,5.0,2.0,10.0,2.0,14.0,4.0,2.0
2012,42105,42105 LICERAS,32,31,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2012,42106,42106 LOSILLA (LA),6,9,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2012,42107,42107 MAGAÑA,34,55,1.0,1.0,0.0,0.0,1.0,3.0,0.0
2012,42108,42108 MAJAN,5,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2012,42110,42110 MATALEBRERAS,37,45,2.0,2.0,0.0,0.0,4.0,2.0,2.0
2012,42111,42111 MATAMALA DE ALMAZAN,149,179,7.0,4.0,0.0,0.0,4.0,7.0,1.0
2012,42113,42113 MEDINACELI,412,398,10.0,5.0,2.0,1.0,39.0,31.0,17.0
2012,42115,42115 MIÑO DE MEDINACELI,35,46,0.0,0.0,0.0,0.0,7.0,1.0,0.0
2012,42116,42116 MIÑO DE SAN ESTEBAN,24,42,1.0,1.0,0.0,0.0,4.0,0.0,0.0
2012,42117,42117 MOLINOS DE DUERO,83,97,1.0,0.0,0.0,0.0,3.0,3.0,0.0
2012,42118,42118 MOMBLONA,8,18,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012,42119,42119 MONTEAGUDO DE LAS VICARIAS,125,121,6.0,1.0,3.0,0.0,7.0,4.0,0.0
2012,42120,42120 MONTEJO DE TIERMES,65,123,4.0,4.0,1.0,2.0,6.0,10.0,0.0
2012,42121,42121 MONTENEGRO DE CAMEROS,32,51,1.0,0.0,1.0,0.0,2.0,0.0,0.0
2012,42123,42123 MORON DE ALMAZAN,112,110,0.0,5.0,1.0,1.0,1.0,7.0,0.0
2012,42124,42124 MURIEL DE LA FUENTE,34,40,4.0,0.0,0.0,0.0,3.0,2.0,0.0
2012,42125,42125 MURIEL VIEJO,35,46,3.0,3.0,0.0,0.0,1.0,3.0,0.0
2012,42127,42127 NAFRIA DE UCERO,19,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,42128,42128 NARROS,21,24,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2012,42129,42129 NAVALENO,423,454,9.0,5.0,4.0,3.0,5.0,5.0,3.0
2012,42130,42130 NEPAS,26,41,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2012,42131,42131 NOLAY,28,31,0.0,2.0,0.0,0.0,1.0,0.0,0.0
2012,42132,42132 NOVIERCAS,86,94,0.0,2.0,1.0,0.0,4.0,2.0,0.0
2012,42134,42134 OLVEGA,1864,1997,42.0,13.0,2.0,16.0,87.0,67.0,8.0
2012,42135,42135 ONCALA,36,64,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2012,42139,42139 PINILLA DEL CAMPO,9,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,42140,42140 PORTILLO DE SORIA,5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,42141,42141 POVEDA DE SORIA (LA),55,67,5.0,3.0,0.0,0.0,2.0,0.0,0.0
2012,42142,42142 POZALMURO,38,35,6.0,8.0,0.0,0.0,0.0,0.0,0.0
2012,42144,42144 QUINTANA REDONDA,233,290,11.0,8.0,2.0,0.0,6.0,8.0,2.0
2012,42145,42145 QUINTANAS DE GORMAZ,64,83,0.0,3.0,0.0,2.0,3.0,1.0,0.0
2012,42148,42148 QUIÑONERIA,5,7,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2012,42149,42149 RABANOS (LOS),218,307,18.0,15.0,1.0,1.0,7.0,8.0,6.0
2012,42151,42151 REBOLLAR,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,42152,42152 RECUERDA,44,60,1.0,4.0,0.0,0.0,0.0,2.0,0.0
2012,42153,42153 RELLO,9,13,2.0,0.0,0.0,0.0,2.0,2.0,0.0
2012,42154,42154 RENIEBLAS,35,63,4.0,2.0,0.0,2.0,3.0,0.0,0.0
2012,42155,42155 RETORTILLO DE SORIA,93,104,3.0,8.0,0.0,1.0,13.0,14.0,0.0
2012,42156,42156 REZNOS,11,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,42157,42157 RIBA DE ESCALOTE (LA),6,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,42158,42158 RIOSECO DE SORIA,58,78,0.0,4.0,2.0,0.0,3.0,2.0,0.0
2012,42159,42159 ROLLAMIENTA,15,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012,42160,42160 ROYO (EL),145,170,0.0,0.0,0.0,0.0,7.0,9.0,0.0
