COD_MUNICIPIO,MUNICIPIO,FECHA,POBLACION_PROYECTADA,ESCENARIO
42171,42171 SERON DE NAGIMA,2030,177,PESIMISTA
42171,42171 SERON DE NAGIMA,2031,187,NEUTRO
42171,42171 SERON DE NAGIMA,2031,175,PESIMISTA
42172,42172 SOLIEDRA,2025,46,NEUTRO
42172,42172 SOLIEDRA,2025,45,PESIMISTA
42172,42172 SOLIEDRA,2026,45,NEUTRO
42172,42172 SOLIEDRA,2026,45,PESIMISTA
42172,42172 SOLIEDRA,2027,45,NEUTRO
42172,42172 SOLIEDRA,2027,44,PESIMISTA
42172,42172 SOLIEDRA,2028,45,NEUTRO
42172,42172 SOLIEDRA,2028,43,PESIMISTA
42172,42172 SOLIEDRA,2029,45,NEUTRO
42172,42172 SOLIEDRA,2029,43,PESIMISTA
42172,42172 SOLIEDRA,2030,45,NEUTRO
42172,42172 SOLIEDRA,2030,42,PESIMISTA
42172,42172 SOLIEDRA,2031,44,NEUTRO
42172,42172 SOLIEDRA,2031,41,PESIMISTA
42174,42174 SOTILLO DEL RINCON,2025,193,NEUTRO
42174,42174 SOTILLO DEL RINCON,2025,191,PESIMISTA
42174,42174 SOTILLO DEL RINCON,2026,192,NEUTRO
42174,42174 SOTILLO DEL RINCON,2026,188,PESIMISTA
42174,42174 SOTILLO DEL RINCON,2027,191,NEUTRO
42174,42174 SOTILLO DEL RINCON,2027,185,PESIMISTA
42174,42174 SOTILLO DEL RINCON,2028,190,NEUTRO
42174,42174 SOTILLO DEL RINCON,2028,182,PESIMISTA
42174,42174 SOTILLO DEL RINCON,2029,189,NEUTRO
42174,42174 SOTILLO DEL RINCON,2029,180,PESIMISTA
42174,42174 SOTILLO DEL RINCON,2030,188,NEUTRO
42174,42174 SOTILLO DEL RINCON,2030,177,PESIMISTA
42174,42174 SOTILLO DEL RINCON,2031,187,NEUTRO
42174,42174 SOTILLO DEL RINCON,2031,174,PESIMISTA
42175,42175 SUELLACABRAS,2025,46,NEUTRO
42175,42175 SUELLACABRAS,2025,46,PESIMISTA
42175,42175 SUELLACABRAS,2026,46,NEUTRO
42175,42175 SUELLACABRAS,2026,45,PESIMISTA
42175,42175 SUELLACABRAS,2027,46,NEUTRO
42175,42175 SUELLACABRAS,2027,44,PESIMISTA
42175,42175 SUELLACABRAS,2028,45,NEUTRO
42175,42175 SUELLACABRAS,2028,44,PESIMISTA
42175,42175 SUELLACABRAS,2029,45,NEUTRO
42175,42175 SUELLACABRAS,2029,43,PESIMISTA
42175,42175 SUELLACABRAS,2030,45,NEUTRO
42175,42175 SUELLACABRAS,2030,42,PESIMISTA
42175,42175 SUELLACABRAS,2031,45,NEUTRO
42175,42175 SUELLACABRAS,2031,42,PESIMISTA
42176,42176 TAJAHUERCE,2025,42,NEUTRO
42176,42176 TAJAHUERCE,2025,41,PESIMISTA
42176,42176 TAJAHUERCE,2026,42,NEUTRO
42176,42176 TAJAHUERCE,2026,41,PESIMISTA
42176,42176 TAJAHUERCE,2027,41,NEUTRO
42176,42176 TAJAHUERCE,2027,40,PESIMISTA
42176,42176 TAJAHUERCE,2028,41,NEUTRO
42176,42176 TAJAHUERCE,2028,40,PESIMISTA
42176,42176 TAJAHUERCE,2029,41,NEUTRO
42176,42176 TAJAHUERCE,2029,39,PESIMISTA
42176,42176 TAJAHUERCE,2030,41,NEUTRO
42176,42176 TAJAHUERCE,2030,38,PESIMISTA
42176,42176 TAJAHUERCE,2031,41,NEUTRO
42176,42176 TAJAHUERCE,2031,38,PESIMISTA
42177,42177 TAJUECO,2025,95,NEUTRO
42177,42177 TAJUECO,2025,95,PESIMISTA
42177,42177 TAJUECO,2026,95,NEUTRO
42177,42177 TAJUECO,2026,93,PESIMISTA
42177,42177 TAJUECO,2027,95,NEUTRO
42177,42177 TAJUECO,2027,92,PESIMISTA
42177,42177 TAJUECO,2028,94,NEUTRO
42177,42177 TAJUECO,2028,90,PESIMISTA
42177,42177 TAJUECO,2029,94,NEUTRO
42177,42177 TAJUECO,2029,89,PESIMISTA
42177,42177 TAJUECO,2030,93,NEUTRO
42177,42177 TAJUECO,2030,88,PESIMISTA
42177,42177 TAJUECO,2031,93,NEUTRO
42177,42177 TAJUECO,2031,86,PESIMISTA
42178,42178 TALVEILA,2025,88,NEUTRO
42178,42178 TALVEILA,2025,87,PESIMISTA
42178,42178 TALVEILA,2026,87,NEUTRO
42178,42178 TALVEILA,2026,86,PESIMISTA
42178,42178 TALVEILA,2027,87,NEUTRO
42178,42178 TALVEILA,2027,84,PESIMISTA
42178,42178 TALVEILA,2028,87,NEUTRO
42178,42178 TALVEILA,2028,83,PESIMISTA
42178,42178 TALVEILA,2029,86,NEUTRO
42178,42178 TALVEILA,2029,82,PESIMISTA
42178,42178 TALVEILA,2030,86,NEUTRO
42178,42178 TALVEILA,2030,81,PESIMISTA
42178,42178 TALVEILA,2031,85,NEUTRO
42178,42178 TALVEILA,2031,79,PESIMISTA
42181,42181 TARDELCUENDE,2025,447,NEUTRO
42181,42181 TARDELCUENDE,2025,443,PESIMISTA
42181,42181 TARDELCUENDE,2026,445,NEUTRO
42181,42181 TARDELCUENDE,2026,436,PESIMISTA
42181,42181 TARDELCUENDE,2027,443,NEUTRO
42181,42181 TARDELCUENDE,2027,430,PESIMISTA
42181,42181 TARDELCUENDE,2028,441,NEUTRO
42181,42181 TARDELCUENDE,2028,423,PESIMISTA
42181,42181 TARDELCUENDE,2029,439,NEUTRO
42181,42181 TARDELCUENDE,2029,417,PESIMISTA
42181,42181 TARDELCUENDE,2030,436,NEUTRO
42181,42181 TARDELCUENDE,2030,411,PESIMISTA
42181,42181 TARDELCUENDE,2031,434,NEUTRO
42181,42181 TARDELCUENDE,2031,405,PESIMISTA
42182,42182 TARODA,2025,40,NEUTRO
42182,42182 TARODA,2025,39,PESIMISTA
42182,42182 TARODA,2026,40,NEUTRO
42182,42182 TARODA,2026,39,PESIMISTA
42182,42182 TARODA,2027,39,NEUTRO
42182,42182 TARODA,2027,38,PESIMISTA
42182,42182 TARODA,2028,39,NEUTRO
42182,42182 TARODA,2028,38,PESIMISTA
42182,42182 TARODA,2029,39,NEUTRO
42182,42182 TARODA,2029,37,PESIMISTA
42182,42182 TARODA,2030,39,NEUTRO
42182,42182 TARODA,2030,37,PESIMISTA
42182,42182 TARODA,2031,39,NEUTRO
42182,42182 TARODA,2031,36,PESIMISTA
42183,42183 TEJADO,2025,106,NEUTRO
42183,42183 TEJADO,2025,105,PESIMISTA
42183,42183 TEJADO,2026,106,NEUTRO
42183,42183 TEJADO,2026,104,PESIMISTA
42183,42183 TEJADO,2027,105,NEUTRO
42183,42183 TEJADO,2027,102,PESIMISTA
42183,42183 TEJADO,2028,105,NEUTRO
42183,42183 TEJADO,2028,101,PESIMISTA
42183,42183 TEJADO,2029,104,NEUTRO
42183,42183 TEJADO,2029,99,PESIMISTA
42183,42183 TEJADO,2030,104,NEUTRO
42183,42183 TEJADO,2030,98,PESIMISTA
42183,42183 TEJADO,2031,103,NEUTRO
42183,42183 TEJADO,2031,96,PESIMISTA
42184,42184 TORLENGUA,2025,52,NEUTRO
42184,42184 TORLENGUA,2025,52,PESIMISTA
42184,42184 TORLENGUA,2026,52,NEUTRO
42184,42184 TORLENGUA,2026,51,PESIMISTA
42184,42184 TORLENGUA,2027,52,NEUTRO
42184,42184 TORLENGUA,2027,50,PESIMISTA
42184,42184 TORLENGUA,2028,51,NEUTRO
42184,42184 TORLENGUA,2028,49,PESIMISTA
42184,42184 TORLENGUA,2029,51,NEUTRO
42184,42184 TORLENGUA,2029,49,PESIMISTA
42184,42184 TORLENGUA,2030,51,NEUTRO
42184,42184 TORLENGUA,2030,48,PESIMISTA
42184,42184 TORLENGUA,2031,51,NEUTRO
42184,42184 TORLENGUA,2031,47,PESIMISTA
42185,42185 TORREBLACOS,2025,26,NEUTRO
42185,42185 TORREBLACOS,2025,26,PESIMISTA
42185,42185 TORREBLACOS,2026,26,NEUTRO
42185,42185 TORREBLACOS,2026,25,PESIMISTA
42185,42185 TORREBLACOS,2027,26,NEUTRO
42185,42185 TORREBLACOS,2027,25,PESIMISTA
42185,42185 TORREBLACOS,2028,26,NEUTRO
42185,42185 TORREBLACOS,2028,25,PESIMISTA
42185,42185 TORREBLACOS,2029,26,NEUTRO
42185,42185 TORREBLACOS,2029,24,PESIMISTA
42185,42185 TORREBLACOS,2030,25,NEUTRO
42185,42185 TORREBLACOS,2030,24,PESIMISTA
42185,42185 TORREBLACOS,2031,25,NEUTRO
42185,42185 TORREBLACOS,2031,24,PESIMISTA
42187,42187 TORRUBIA DE SORIA,2025,45,NEUTRO
42187,42187 TORRUBIA DE SORIA,2025,45,PESIMISTA
42187,42187 TORRUBIA DE SORIA,2026,45,NEUTRO
42187,42187 TORRUBIA DE SORIA,2026,44,PESIMISTA
42187,42187 TORRUBIA DE SORIA,2027,45,NEUTRO
42187,42187 TORRUBIA DE SORIA,2027,44,PESIMISTA
42187,42187 TORRUBIA DE SORIA,2028,45,NEUTRO
42187,42187 TORRUBIA DE SORIA,2028,43,PESIMISTA
42187,42187 TORRUBIA DE SORIA,2029,45,NEUTRO
42187,42187 TORRUBIA DE SORIA,2029,42,PESIMISTA
42187,42187 TORRUBIA DE SORIA,2030,44,NEUTRO
42187,42187 TORRUBIA DE SORIA,2030,42,PESIMISTA
42187,42187 TORRUBIA DE SORIA,2031,44,NEUTRO
42187,42187 TORRUBIA DE SORIA,2031,41,PESIMISTA
42188,42188 TREVAGO,2025,52,NEUTRO
42188,42188 TREVAGO,2025,51,PESIMISTA
42188,42188 TREVAGO,2026,51,NEUTRO
42188,42188 TREVAGO,2026,50,PESIMISTA
42188,42188 TREVAGO,2027,51,NEUTRO
42188,42188 TREVAGO,2027,50,PESIMISTA
42188,42188 TREVAGO,2028,51,NEUTRO
42188,42188 TREVAGO,2028,49,PESIMISTA
42188,42188 TREVAGO,2029,51,NEUTRO
42188,42188 TREVAGO,2029,48,PESIMISTA
42188,42188 TREVAGO,2030,50,NEUTRO
42188,42188 TREVAGO,2030,48,PESIMISTA
42188,42188 TREVAGO,2031,50,NEUTRO
42188,42188 TREVAGO,2031,47,PESIMISTA
42189,42189 UCERO,2025,116,NEUTRO
42189,42189 UCERO,2025,115,PESIMISTA
42189,42189 UCERO,2026,116,NEUTRO
42189,42189 UCERO,2026,114,PESIMISTA
42189,42189 UCERO,2027,115,NEUTRO
42189,42189 UCERO,2027,112,PESIMISTA
42189,42189 UCERO,2028,115,NEUTRO
42189,42189 UCERO,2028,110,PESIMISTA
42189,42189 UCERO,2029,114,NEUTRO
42189,42189 UCERO,2029,109,PESIMISTA
42189,42189 UCERO,2030,114,NEUTRO
42189,42189 UCERO,2030,107,PESIMISTA
42189,42189 UCERO,2031,113,NEUTRO
42189,42189 UCERO,2031,105,PESIMISTA
42190,42190 VADILLO,2025,69,NEUTRO
42190,42190 VADILLO,2025,68,PESIMISTA
42190,42190 VADILLO,2026,69,NEUTRO
42190,42190 VADILLO,2026,67,PESIMISTA
42190,42190 VADILLO,2027,68,NEUTRO
42190,42190 VADILLO,2027,66,PESIMISTA
42190,42190 VADILLO,2028,68,NEUTRO
42190,42190 VADILLO,2028,65,PESIMISTA
42190,42190 VADILLO,2029,68,NEUTRO
42190,42190 VADILLO,2029,64,PESIMISTA
42190,42190 VADILLO,2030,67,NEUTRO
42190,42190 VADILLO,2030,63,PESIMISTA
42190,42190 VADILLO,2031,67,NEUTRO
42190,42190 VADILLO,2031,63,PESIMISTA
42191,42191 VALDEAVELLANO DE TERA,2025,576,NEUTRO
42191,42191 VALDEAVELLANO DE TERA,2025,570,PESIMISTA
42191,42191 VALDEAVELLANO DE TERA,2026,573,NEUTRO
42191,42191 VALDEAVELLANO DE TERA,2026,562,PESIMISTA
42191,42191 VALDEAVELLANO DE TERA,2027,570,NEUTRO
42191,42191 VALDEAVELLANO DE TERA,2027,553,PESIMISTA
42191,42191 VALDEAVELLANO DE TERA,2028,567,NEUTRO
42191,42191 VALDEAVELLANO DE TERA,2028,545,PESIMISTA
42191,42191 VALDEAVELLANO DE TERA,2029,565,NEUTRO
42191,42191 VALDEAVELLANO DE TERA,2029,537,PESIMISTA
42191,42191 VALDEAVELLANO DE TERA,2030,562,NEUTRO
42191,42191 VALDEAVELLANO DE TERA,2030,529,PESIMISTA
42191,42191 VALDEAVELLANO DE TERA,2031,559,NEUTRO
42191,42191 VALDEAVELLANO DE TERA,2031,521,PESIMISTA
42192,42192 VALDEGEÑA,2025,39,NEUTRO
42192,42192 VALDEGEÑA,2025,38,PESIMISTA
42192,42192 VALDEGEÑA,2026,38,NEUTRO
42192,42192 VALDEGEÑA,2026,38,PESIMISTA
42192,42192 VALDEGEÑA,2027,38,NEUTRO
42192,42192 VALDEGEÑA,2027,37,PESIMISTA
42192,42192 VALDEGEÑA,2028,38,NEUTRO
42192,42192 VALDEGEÑA,2028,36,PESIMISTA
42192,42192 VALDEGEÑA,2029,38,NEUTRO
42192,42192 VALDEGEÑA,2029,36,PESIMISTA
42192,42192 VALDEGEÑA,2030,38,NEUTRO
42192,42192 VALDEGEÑA,2030,35,PESIMISTA
42192,42192 VALDEGEÑA,2031,37,NEUTRO
42192,42192 VALDEGEÑA,2031,35,PESIMISTA
42193,42193 VALDELAGUA DEL CERRO,2025,18,NEUTRO
42193,42193 VALDELAGUA DEL CERRO,2025,18,PESIMISTA
42193,42193 VALDELAGUA DEL CERRO,2026,18,NEUTRO
42193,42193 VALDELAGUA DEL CERRO,2026,17,PESIMISTA
42193,42193 VALDELAGUA DEL CERRO,2027,18,NEUTRO
42193,42193 VALDELAGUA DEL CERRO,2027,17,PESIMISTA
42193,42193 VALDELAGUA DEL CERRO,2028,17,NEUTRO
42193,42193 VALDELAGUA DEL CERRO,2028,17,PESIMISTA
42193,42193 VALDELAGUA DEL CERRO,2029,17,NEUTRO
42193,42193 VALDELAGUA DEL CERRO,2029,17,PESIMISTA
42193,42193 VALDELAGUA DEL CERRO,2030,17,NEUTRO
42193,42193 VALDELAGUA DEL CERRO,2030,16,PESIMISTA
42193,42193 VALDELAGUA DEL CERRO,2031,17,NEUTRO
42193,42193 VALDELAGUA DEL CERRO,2031,16,PESIMISTA
42194,42194 VALDEMALUQUE,2025,179,NEUTRO
42194,42194 VALDEMALUQUE,2025,177,PESIMISTA
42194,42194 VALDEMALUQUE,2026,178,NEUTRO
42194,42194 VALDEMALUQUE,2026,174,PESIMISTA
42194,42194 VALDEMALUQUE,2027,177,NEUTRO
42194,42194 VALDEMALUQUE,2027,171,PESIMISTA
42194,42194 VALDEMALUQUE,2028,176,NEUTRO
42194,42194 VALDEMALUQUE,2028,169,PESIMISTA
42194,42194 VALDEMALUQUE,2029,175,NEUTRO
42194,42194 VALDEMALUQUE,2029,166,PESIMISTA
42194,42194 VALDEMALUQUE,2030,174,NEUTRO
42194,42194 VALDEMALUQUE,2030,164,PESIMISTA
42194,42194 VALDEMALUQUE,2031,173,NEUTRO
42194,42194 VALDEMALUQUE,2031,161,PESIMISTA
42195,42195 VALDENEBRO,2025,122,NEUTRO
42195,42195 VALDENEBRO,2025,121,PESIMISTA
42195,42195 VALDENEBRO,2026,122,NEUTRO
42195,42195 VALDENEBRO,2026,119,PESIMISTA
42195,42195 VALDENEBRO,2027,121,NEUTRO
42195,42195 VALDENEBRO,2027,117,PESIMISTA
42195,42195 VALDENEBRO,2028,120,NEUTRO
42195,42195 VALDENEBRO,2028,116,PESIMISTA
42195,42195 VALDENEBRO,2029,120,NEUTRO
42195,42195 VALDENEBRO,2029,114,PESIMISTA
42195,42195 VALDENEBRO,2030,119,NEUTRO
42195,42195 VALDENEBRO,2030,112,PESIMISTA
42195,42195 VALDENEBRO,2031,119,NEUTRO
42195,42195 VALDENEBRO,2031,110,PESIMISTA
42196,42196 VALDEPRADO,2025,19,NEUTRO
42196,42196 VALDEPRADO,2025,18,PESIMISTA
42196,42196 VALDEPRADO,2026,19,NEUTRO
42196,42196 VALDEPRADO,2026,18,PESIMISTA
42196,42196 VALDEPRADO,2027,18,NEUTRO
42196,42196 VALDEPRADO,2027,18,PESIMISTA
42196,42196 VALDEPRADO,2028,18,NEUTRO
42196,42196 VALDEPRADO,2028,18,PESIMISTA
42196,42196 VALDEPRADO,2029,18,NEUTRO
42196,42196 VALDEPRADO,2029,17,PESIMISTA
42196,42196 VALDEPRADO,2030,18,NEUTRO
42196,42196 VALDEPRADO,2030,17,PESIMISTA
42196,42196 VALDEPRADO,2031,18,NEUTRO
42196,42196 VALDEPRADO,2031,17,PESIMISTA
42197,42197 VALDERRODILLA,2025,81,NEUTRO
42197,42197 VALDERRODILLA,2025,81,PESIMISTA
42197,42197 VALDERRODILLA,2026,81,NEUTRO
42197,42197 VALDERRODILLA,2026,79,PESIMISTA
42197,42197 VALDERRODILLA,2027,81,NEUTRO
42197,42197 VALDERRODILLA,2027,78,PESIMISTA
42197,42197 VALDERRODILLA,2028,80,NEUTRO
42197,42197 VALDERRODILLA,2028,77,PESIMISTA
42197,42197 VALDERRODILLA,2029,80,NEUTRO
42197,42197 VALDERRODILLA,2029,76,PESIMISTA
42197,42197 VALDERRODILLA,2030,79,NEUTRO
42197,42197 VALDERRODILLA,2030,75,PESIMISTA
42197,42197 VALDERRODILLA,2031,79,NEUTRO
42197,42197 VALDERRODILLA,2031,74,PESIMISTA
42198,42198 VALTAJEROS,2025,39,NEUTRO
42198,42198 VALTAJEROS,2025,38,PESIMISTA
42198,42198 VALTAJEROS,2026,38,NEUTRO
42198,42198 VALTAJEROS,2026,38,PESIMISTA
42198,42198 VALTAJEROS,2027,38,NEUTRO
42198,42198 VALTAJEROS,2027,37,PESIMISTA
42198,42198 VALTAJEROS,2028,38,NEUTRO
42198,42198 VALTAJEROS,2028,37,PESIMISTA
42198,42198 VALTAJEROS,2029,38,NEUTRO
42198,42198 VALTAJEROS,2029,36,PESIMISTA
42198,42198 VALTAJEROS,2030,38,NEUTRO
42198,42198 VALTAJEROS,2030,35,PESIMISTA
42198,42198 VALTAJEROS,2031,37,NEUTRO
42198,42198 VALTAJEROS,2031,35,PESIMISTA
42200,42200 VELAMAZAN,2025,50,NEUTRO
42200,42200 VELAMAZAN,2025,49,PESIMISTA
42200,42200 VELAMAZAN,2026,49,NEUTRO
42200,42200 VELAMAZAN,2026,49,PESIMISTA
42200,42200 VELAMAZAN,2027,49,NEUTRO
42200,42200 VELAMAZAN,2027,48,PESIMISTA
42200,42200 VELAMAZAN,2028,49,NEUTRO
42200,42200 VELAMAZAN,2028,47,PESIMISTA
42200,42200 VELAMAZAN,2029,49,NEUTRO
42200,42200 VELAMAZAN,2029,46,PESIMISTA
42200,42200 VELAMAZAN,2030,49,NEUTRO
42200,42200 VELAMAZAN,2030,46,PESIMISTA
42200,42200 VELAMAZAN,2031,48,NEUTRO
42200,42200 VELAMAZAN,2031,45,PESIMISTA
42201,42201 VELILLA DE LA SIERRA,2025,23,NEUTRO
42201,42201 VELILLA DE LA SIERRA,2025,22,PESIMISTA
42201,42201 VELILLA DE LA SIERRA,2026,23,NEUTRO
42201,42201 VELILLA DE LA SIERRA,2026,22,PESIMISTA
42201,42201 VELILLA DE LA SIERRA,2027,22,NEUTRO
42201,42201 VELILLA DE LA SIERRA,2027,22,PESIMISTA
42201,42201 VELILLA DE LA SIERRA,2028,22,NEUTRO
42201,42201 VELILLA DE LA SIERRA,2028,21,PESIMISTA
42201,42201 VELILLA DE LA SIERRA,2029,22,NEUTRO
42201,42201 VELILLA DE LA SIERRA,2029,21,PESIMISTA
42201,42201 VELILLA DE LA SIERRA,2030,22,NEUTRO
42201,42201 VELILLA DE LA SIERRA,2030,21,PESIMISTA
42201,42201 VELILLA DE LA SIERRA,2031,22,NEUTRO
42201,42201 VELILLA DE LA SIERRA,2031,21,PESIMISTA
42202,42202 VELILLA DE LOS AJOS,2025,25,NEUTRO
42202,42202 VELILLA DE LOS AJOS,2025,25,PESIMISTA
42202,42202 VELILLA DE LOS AJOS,2026,25,NEUTRO
42202,42202 VELILLA DE LOS AJOS,2026,25,PESIMISTA
42202,42202 VELILLA DE LOS AJOS,2027,25,NEUTRO
42202,42202 VELILLA DE LOS AJOS,2027,24,PESIMISTA
42202,42202 VELILLA DE LOS AJOS,2028,25,NEUTRO
42202,42202 VELILLA DE LOS AJOS,2028,24,PESIMISTA
42202,42202 VELILLA DE LOS AJOS,2029,25,NEUTRO
42202,42202 VELILLA DE LOS AJOS,2029,24,PESIMISTA
42202,42202 VELILLA DE LOS AJOS,2030,25,NEUTRO
42202,42202 VELILLA DE LOS AJOS,2030,23,PESIMISTA
42202,42202 VELILLA DE LOS AJOS,2031,25,NEUTRO
42202,42202 VELILLA DE LOS AJOS,2031,23,PESIMISTA
42204,42204 VIANA DE DUERO,2025,16,NEUTRO
42204,42204 VIANA DE DUERO,2025,16,PESIMISTA
42204,42204 VIANA DE DUERO,2026,16,NEUTRO
42204,42204 VIANA DE DUERO,2026,16,PESIMISTA
42204,42204 VIANA DE DUERO,2027,16,NEUTRO
42204,42204 VIANA DE DUERO,2027,16,PESIMISTA
42204,42204 VIANA DE DUERO,2028,16,NEUTRO
42204,42204 VIANA DE DUERO,2028,15,PESIMISTA
42204,42204 VIANA DE DUERO,2029,16,NEUTRO
42204,42204 VIANA DE DUERO,2029,15,PESIMISTA
42204,42204 VIANA DE DUERO,2030,16,NEUTRO
42204,42204 VIANA DE DUERO,2030,15,PESIMISTA
42204,42204 VIANA DE DUERO,2031,16,NEUTRO
42204,42204 VIANA DE DUERO,2031,15,PESIMISTA
42205,42205 VILLACIERVOS,2025,86,NEUTRO
42205,42205 VILLACIERVOS,2025,85,PESIMISTA
42205,42205 VILLACIERVOS,2026,86,NEUTRO
42205,42205 VILLACIERVOS,2026,84,PESIMISTA
42205,42205 VILLACIERVOS,2027,85,NEUTRO
42205,42205 VILLACIERVOS,2027,83,PESIMISTA
42205,42205 VILLACIERVOS,2028,85,NEUTRO
42205,42205 VILLACIERVOS,2028,82,PESIMISTA
42205,42205 VILLACIERVOS,2029,85,NEUTRO
42205,42205 VILLACIERVOS,2029,80,PESIMISTA
42205,42205 VILLACIERVOS,2030,84,NEUTRO
42205,42205 VILLACIERVOS,2030,79,PESIMISTA
42205,42205 VILLACIERVOS,2031,84,NEUTRO
42205,42205 VILLACIERVOS,2031,78,PESIMISTA
42206,42206 VILLANUEVA DE GORMAZ,2025,20,NEUTRO
42206,42206 VILLANUEVA DE GORMAZ,2025,20,PESIMISTA
42206,42206 VILLANUEVA DE GORMAZ,2026,20,NEUTRO
42206,42206 VILLANUEVA DE GORMAZ,2026,20,PESIMISTA
42206,42206 VILLANUEVA DE GORMAZ,2027,20,NEUTRO
42206,42206 VILLANUEVA DE GORMAZ,2027,19,PESIMISTA
42206,42206 VILLANUEVA DE GORMAZ,2028,20,NEUTRO
42206,42206 VILLANUEVA DE GORMAZ,2028,19,PESIMISTA
42206,42206 VILLANUEVA DE GORMAZ,2029,20,NEUTRO
42206,42206 VILLANUEVA DE GORMAZ,2029,19,PESIMISTA
42206,42206 VILLANUEVA DE GORMAZ,2030,20,NEUTRO
42206,42206 VILLANUEVA DE GORMAZ,2030,19,PESIMISTA
42206,42206 VILLANUEVA DE GORMAZ,2031,20,NEUTRO
42206,42206 VILLANUEVA DE GORMAZ,2031,18,PESIMISTA
42207,42207 VILLAR DEL ALA,2025,52,NEUTRO
42207,42207 VILLAR DEL ALA,2025,52,PESIMISTA
42207,42207 VILLAR DEL ALA,2026,52,NEUTRO
42207,42207 VILLAR DEL ALA,2026,51,PESIMISTA
42207,42207 VILLAR DEL ALA,2027,52,NEUTRO
42207,42207 VILLAR DEL ALA,2027,50,PESIMISTA
42207,42207 VILLAR DEL ALA,2028,52,NEUTRO
42207,42207 VILLAR DEL ALA,2028,50,PESIMISTA
42207,42207 VILLAR DEL ALA,2029,51,NEUTRO
42207,42207 VILLAR DEL ALA,2029,49,PESIMISTA
42207,42207 VILLAR DEL ALA,2030,51,NEUTRO
42207,42207 VILLAR DEL ALA,2030,48,PESIMISTA
42207,42207 VILLAR DEL ALA,2031,51,NEUTRO
42207,42207 VILLAR DEL ALA,2031,47,PESIMISTA
42208,42208 VILLAR DEL CAMPO,2025,29,NEUTRO
42208,42208 VILLAR DEL CAMPO,2025,29,PESIMISTA
42208,42208 VILLAR DEL CAMPO,2026,29,NEUTRO
42208,42208 VILLAR DEL CAMPO,2026,29,PESIMISTA
42208,42208 VILLAR DEL CAMPO,2027,29,NEUTRO
42208,42208 VILLAR DEL CAMPO,2027,28,PESIMISTA
42208,42208 VILLAR DEL CAMPO,2028,29,NEUTRO
42208,42208 VILLAR DEL CAMPO,2028,28,PESIMISTA
42208,42208 VILLAR DEL CAMPO,2029,29,NEUTRO
42208,42208 VILLAR DEL CAMPO,2029,27,PESIMISTA
42208,42208 VILLAR DEL CAMPO,2030,29,NEUTRO
42208,42208 VILLAR DEL CAMPO,2030,27,PESIMISTA
42208,42208 VILLAR DEL CAMPO,2031,29,NEUTRO
42208,42208 VILLAR DEL CAMPO,2031,27,PESIMISTA
42209,42209 VILLAR DEL RIO,2025,157,NEUTRO
42209,42209 VILLAR DEL RIO,2025,156,PESIMISTA
42209,42209 VILLAR DEL RIO,2026,156,NEUTRO
42209,42209 VILLAR DEL RIO,2026,153,PESIMISTA
42209,42209 VILLAR DEL RIO,2027,156,NEUTRO
42209,42209 VILLAR DEL RIO,2027,151,PESIMISTA
42209,42209 VILLAR DEL RIO,2028,155,NEUTRO
42209,42209 VILLAR DEL RIO,2028,149,PESIMISTA
42209,42209 VILLAR DEL RIO,2029,154,NEUTRO
42209,42209 VILLAR DEL RIO,2029,147,PESIMISTA
42209,42209 VILLAR DEL RIO,2030,153,NEUTRO
42209,42209 VILLAR DEL RIO,2030,144,PESIMISTA
42209,42209 VILLAR DEL RIO,2031,153,NEUTRO
42209,42209 VILLAR DEL RIO,2031,142,PESIMISTA
42211,42211 VILLARES DE SORIA (LOS),2025,79,NEUTRO
42211,42211 VILLARES DE SORIA (LOS),2025,78,PESIMISTA
42211,42211 VILLARES DE SORIA (LOS),2026,79,NEUTRO
42211,42211 VILLARES DE SORIA (LOS),2026,77,PESIMISTA
42211,42211 VILLARES DE SORIA (LOS),2027,78,NEUTRO
42211,42211 VILLARES DE SORIA (LOS),2027,76,PESIMISTA
42211,42211 VILLARES DE SORIA (LOS),2028,78,NEUTRO
42211,42211 VILLARES DE SORIA (LOS),2028,75,PESIMISTA
42211,42211 VILLARES DE SORIA (LOS),2029,77,NEUTRO
42211,42211 VILLARES DE SORIA (LOS),2029,74,PESIMISTA
42211,42211 VILLARES DE SORIA (LOS),2030,77,NEUTRO
42211,42211 VILLARES DE SORIA (LOS),2030,73,PESIMISTA
42211,42211 VILLARES DE SORIA (LOS),2031,77,NEUTRO
42211,42211 VILLARES DE SORIA (LOS),2031,71,PESIMISTA
42212,42212 VILLASAYAS,2025,57,NEUTRO
42212,42212 VILLASAYAS,2025,56,PESIMISTA
42212,42212 VILLASAYAS,2026,56,NEUTRO
42212,42212 VILLASAYAS,2026,55,PESIMISTA
42212,42212 VILLASAYAS,2027,56,NEUTRO
42212,42212 VILLASAYAS,2027,54,PESIMISTA
42212,42212 VILLASAYAS,2028,56,NEUTRO
42212,42212 VILLASAYAS,2028,53,PESIMISTA
42212,42212 VILLASAYAS,2029,55,NEUTRO
42212,42212 VILLASAYAS,2029,53,PESIMISTA
42212,42212 VILLASAYAS,2030,55,NEUTRO
42212,42212 VILLASAYAS,2030,52,PESIMISTA
42212,42212 VILLASAYAS,2031,55,NEUTRO
42212,42212 VILLASAYAS,2031,51,PESIMISTA
42213,42213 VILLASECA DE ARCIEL,2025,29,NEUTRO
